"date","city","city_type","pm25","pm10","o3","no2","so2","co","year"
"2016/6/12","Incheon","Coastal",99,50,32,23,11,8,2016
"2016/6/13","Incheon","Coastal",80,65,54,41,18,12,2016
"2016/6/14","Incheon","Coastal",138,56,49,38,14,11,2016
"2016/6/15","Incheon","Coastal",106,50,40,31,9,8,2016
"2016/6/16","Incheon","Coastal",84,42,57,30,11,6,2016
"2016/6/17","Incheon","Coastal",74,58,72,39,12,9,2016
"2016/6/18","Incheon","Coastal",120,72,72,37,20,10,2016
"2016/6/19","Incheon","Coastal",150,54,47,33,13,14,2016
"2016/6/20","Incheon","Coastal",110,61,74,46,16,25,2016
"2016/6/21","Incheon","Coastal",122,70,72,56,15,8,2016
"2016/6/22","Incheon","Coastal",141,77,61,61,14,8,2016
"2016/6/23","Incheon","Coastal",143,57,78,44,15,8,2016
"2016/6/24","Incheon","Coastal",96,63,51,47,12,8,2016
"2016/6/25","Incheon","Coastal",128,47,58,31,17,6,2016
"2016/6/26","Incheon","Coastal",73,43,57,30,12,5,2016
"2016/6/27","Incheon","Coastal",65,53,52,46,21,7,2016
"2016/6/28","Incheon","Coastal",91,63,57,38,21,7,2016
"2016/6/29","Incheon","Coastal",140,58,71,37,15,6,2016
"2016/6/30","Incheon","Coastal",120,46,37,30,13,9,2016
"2016/7/1","Incheon","Coastal",80,42,43,31,10,30,2016
"2016/1/5","Incheon","Coastal",95,52,23,34,18,9,2016
"2016/1/6","Incheon","Coastal",66,76,16,53,20,13,2016
"2016/1/7","Incheon","Coastal",113,50,22,37,17,9,2016
"2016/1/8","Incheon","Coastal",82,49,22,44,20,9,2016
"2016/1/9","Incheon","Coastal",77,48,24,39,19,9,2016
"2016/1/10","Incheon","Coastal",80,49,29,37,22,9,2016
"2016/1/11","Incheon","Coastal",89,53,23,36,20,9,2016
"2016/1/12","Incheon","Coastal",83,56,25,37,18,12,2016
"2016/1/13","Incheon","Coastal",77,48,22,42,16,14,2016
"2016/1/14","Incheon","Coastal",84,54,19,45,20,14,2016
"2016/1/15","Incheon","Coastal",89,58,17,64,20,17,2016
"2016/1/16","Incheon","Coastal",120,71,12,67,18,20,2016
"2016/1/17","Incheon","Coastal",159,71,6,60,19,20,2016
"2016/1/18","Incheon","Coastal",160,62,26,34,13,14,2016
"2016/1/19","Incheon","Coastal",111,37,23,27,12,11,2016
"2016/1/20","Incheon","Coastal",63,43,21,37,17,11,2016
"2016/1/21","Incheon","Coastal",81,56,24,50,19,13,2016
"2016/1/22","Incheon","Coastal",104,54,22,45,18,11,2016
"2016/1/23","Incheon","Coastal",86,39,25,25,13,8,2016
"2016/1/24","Incheon","Coastal",60,43,26,22,13,10,2016
"2016/1/25","Incheon","Coastal",72,57,24,44,15,11,2016
"2016/1/26","Incheon","Coastal",77,71,25,54,18,14,2016
"2016/1/27","Incheon","Coastal",131,63,29,58,20,17,2016
"2016/1/28","Incheon","Coastal",124,64,10,77,18,22,2016
"2016/1/29","Incheon","Coastal",130,59,15,55,17,16,2016
"2016/1/30","Incheon","Coastal",107,49,24,51,20,17,2016
"2016/1/31","Incheon","Coastal",97,46,31,28,14,12,2016
"2016/2/1","Incheon","Coastal",85,44,30,34,14,12,2016
"2016/2/2","Incheon","Coastal",71,50,29,47,17,13,2016
"2016/2/3","Incheon","Coastal",92,60,33,74,24,18,2016
"2016/2/4","Incheon","Coastal",121,63,32,62,22,19,2016
"2016/2/5","Incheon","Coastal",122,60,31,53,21,14,2016
"2016/2/6","Incheon","Coastal",91,55,32,34,20,10,2016
"2016/2/7","Incheon","Coastal",92,52,32,42,19,11,2016
"2016/2/8","Incheon","Coastal",87,65,45,39,16,12,2016
"2016/2/9","Incheon","Coastal",134,58,35,32,15,9,2016
"2016/2/10","Incheon","Coastal",92,56,26,63,20,17,2016
"2016/2/11","Incheon","Coastal",109,62,17,79,20,23,2016
"2016/2/12","Incheon","Coastal",115,46,24,47,11,12,2016
"2016/2/13","Incheon","Coastal",98,35,11,46,13,17,2016
"2016/2/14","Incheon","Coastal",72,37,27,22,9,8,2016
"2016/2/15","Incheon","Coastal",71,41,31,29,10,7,2016
"2016/2/16","Incheon","Coastal",54,39,29,40,13,10,2016
"2016/2/17","Incheon","Coastal",75,46,31,48,14,12,2016
"2016/2/18","Incheon","Coastal",69,56,37,46,22,11,2016
"2016/2/19","Incheon","Coastal",109,81,21,63,27,20,2016
"2016/2/20","Incheon","Coastal",153,53,32,41,18,12,2016
"2016/2/21","Incheon","Coastal",71,33,37,30,11,11,2016
"2016/2/22","Incheon","Coastal",55,47,20,52,20,12,2016
"2016/2/23","Incheon","Coastal",74,56,32,36,17,10,2016
"2016/2/24","Incheon","Coastal",99,42,35,36,14,7,2016
"2016/2/25","Incheon","Coastal",70,58,37,48,23,10,2016
"2016/2/26","Incheon","Coastal",107,60,35,49,23,9,2016
"2016/2/27","Incheon","Coastal",118,65,34,44,25,9,2016
"2016/2/28","Incheon","Coastal",144,57,29,58,16,12,2016
"2016/2/29","Incheon","Coastal",125,54,36,33,14,8,2016
"2016/3/1","Incheon","Coastal",95,35,39,32,12,7,2016
"2016/3/2","Incheon","Coastal",70,48,35,44,25,7,2016
"2016/3/3","Incheon","Coastal",93,53,35,50,21,9,2016
"2016/3/4","Incheon","Coastal",108,70,31,61,16,12,2016
"2016/3/5","Incheon","Coastal",142,34,23,34,12,8,2016
"2016/3/6","Incheon","Coastal",75,94,30,32,13,9,2016
"2016/3/7","Incheon","Coastal",110,102,12,64,18,12,2016
"2016/3/8","Incheon","Coastal",126,66,31,36,11,8,2016
"2016/3/9","Incheon","Coastal",87,51,28,30,11,7,2016
"2016/3/10","Incheon","Coastal",60,45,30,31,16,7,2016
"2016/3/11","Incheon","Coastal",63,45,34,33,12,13,2016
"2016/3/12","Incheon","Coastal",74,53,36,41,19,7,2016
"2016/3/13","Incheon","Coastal",92,65,43,45,21,9,2016
"2016/3/14","Incheon","Coastal",137,69,40,48,14,9,2016
"2016/3/15","Incheon","Coastal",158,58,38,57,26,9,2016
"2016/3/16","Incheon","Coastal",111,60,36,54,30,8,2016
"2016/3/17","Incheon","Coastal",130,85,22,97,36,18,2016
"2016/3/18","Incheon","Coastal",156,84,35,84,30,17,2016
"2016/3/19","Incheon","Coastal",155,70,39,40,20,8,2016
"2016/3/20","Incheon","Coastal",140,76,47,46,28,10,2016
"2016/3/21","Incheon","Coastal",156,77,39,56,32,11,2016
"2016/3/22","Incheon","Coastal",160,67,58,45,21,7,2016
"2016/3/23","Incheon","Coastal",149,74,42,38,16,8,2016
"2016/3/24","Incheon","Coastal",128,58,39,38,17,6,2016
"2016/3/25","Incheon","Coastal",88,76,45,54,19,9,2016
"2016/3/26","Incheon","Coastal",139,68,50,50,17,9,2016
"2016/3/27","Incheon","Coastal",145,68,62,45,18,9,2016
"2016/3/28","Incheon","Coastal",142,69,59,59,24,9,2016
"2016/3/29","Incheon","Coastal",144,89,71,41,18,9,2016
"2016/3/30","Incheon","Coastal",163,88,47,45,26,10,2016
"2016/3/31","Incheon","Coastal",163,75,38,85,38,14,2016
"2016/4/1","Incheon","Coastal",139,78,48,85,33,12,2016
"2015/10/2","Incheon","Coastal",60,43,36,30,14,9,2015
"2015/10/3","Incheon","Coastal",68,53,49,35,15,10,2015
"2015/10/4","Incheon","Coastal",92,46,34,35,19,8,2015
"2015/10/5","Incheon","Coastal",72,46,34,55,18,11,2015
"2015/10/6","Incheon","Coastal",90,52,77,60,18,12,2015
"2015/10/7","Incheon","Coastal",118,57,62,61,14,13,2015
"2015/10/8","Incheon","Coastal",121,62,62,51,21,13,2015
"2015/10/9","Incheon","Coastal",127,41,57,24,11,8,2015
"2015/10/10","Incheon","Coastal",60,38,50,31,11,11,2015
"2015/10/11","Incheon","Coastal",72,30,49,27,11,8,2015
"2015/10/12","Incheon","Coastal",64,26,47,27,10,8,2015
"2015/10/13","Incheon","Coastal",58,43,81,42,22,13,2015
"2015/10/14","Incheon","Coastal",91,63,102,52,16,16,2015
"2015/10/15","Incheon","Coastal",139,79,101,91,25,18,2015
"2015/10/16","Incheon","Coastal",163,91,81,79,19,24,2015
"2015/10/17","Incheon","Coastal",181,76,65,74,23,26,2015
"2015/10/18","Incheon","Coastal",163,83,98,59,17,30,2015
"2015/10/19","Incheon","Coastal",170,93,57,59,17,35,2015
"2015/10/20","Incheon","Coastal",178,94,46,66,26,28,2015
"2015/10/21","Incheon","Coastal",175,95,49,60,16,15,2015
"2015/10/22","Incheon","Coastal",174,107,39,57,15,16,2015
"2015/10/23","Incheon","Coastal",177,58,38,46,16,11,2015
"2015/10/24","Incheon","Coastal",115,50,43,44,12,11,2015
"2015/10/25","Incheon","Coastal",107,47,34,44,12,10,2015
"2015/10/26","Incheon","Coastal",83,46,21,46,11,10,2015
"2015/10/27","Incheon","Coastal",90,47,25,30,10,9,2015
"2015/10/28","Incheon","Coastal",73,46,28,37,12,8,2015
"2015/10/29","Incheon","Coastal",68,39,28,35,12,8,2015
"2015/10/30","Incheon","Coastal",70,48,23,30,10,7,2015
"2015/10/31","Incheon","Coastal",58,44,26,39,12,8,2015
"2015/11/1","Incheon","Coastal",71,59,11,58,13,13,2015
"2015/11/2","Incheon","Coastal",115,62,30,56,16,12,2015
"2015/11/3","Incheon","Coastal",132,76,39,73,30,16,2015
"2015/11/4","Incheon","Coastal",157,90,51,86,24,17,2015
"2015/11/5","Incheon","Coastal",174,93,40,87,22,16,2015
"2015/11/6","Incheon","Coastal",176,65,27,51,12,9,2015
"2015/11/7","Incheon","Coastal",135,28,23,31,8,8,2015
"2015/11/8","Incheon","Coastal",55,14,22,27,8,8,2015
"2015/11/9","Incheon","Coastal",31,31,19,34,10,8,2015
"2015/11/10","Incheon","Coastal",61,67,25,43,12,12,2015
"2015/11/11","Incheon","Coastal",144,86,12,65,15,16,2015
"2015/11/12","Incheon","Coastal",167,44,19,45,10,10,2015
"2015/11/13","Incheon","Coastal",78,32,16,41,8,9,2015
"2015/11/14","Incheon","Coastal",59,27,16,39,11,9,2015
"2015/11/15","Incheon","Coastal",62,34,22,39,14,10,2015
"2015/11/16","Incheon","Coastal",70,48,3,48,12,13,2015
"2015/11/17","Incheon","Coastal",103,41,21,36,16,11,2015
"2015/11/18","Incheon","Coastal",71,36,14,37,9,8,2015
"2015/11/19","Incheon","Coastal",58,35,13,36,10,8,2015
"2015/11/20","Incheon","Coastal",52,57,24,45,19,12,2015
"2015/11/21","Incheon","Coastal",111,68,20,42,23,13,2015
"2015/11/22","Incheon","Coastal",144,57,13,35,15,11,2015
"2015/11/23","Incheon","Coastal",103,31,19,34,11,8,2015
"2015/11/24","Incheon","Coastal",54,55,20,32,12,9,2015
"2015/11/25","Incheon","Coastal",93,33,24,32,8,7,2015
"2015/11/26","Incheon","Coastal",56,51,24,29,11,7,2015
"2015/11/27","Incheon","Coastal",97,52,23,36,12,7,2015
"2015/11/28","Incheon","Coastal",109,58,10,48,15,12,2015
"2015/11/29","Incheon","Coastal",121,61,5,46,12,12,2015
"2015/11/30","Incheon","Coastal",147,63,23,44,19,13,2015
"2015/12/1","Incheon","Coastal",139,79,7,73,18,20,2015
"2015/12/2","Incheon","Coastal",157,72,26,50,16,13,2015
"2015/12/3","Incheon","Coastal",145,45,20,28,10,7,2015
"2015/12/4","Incheon","Coastal",62,55,19,39,14,9,2015
"2015/12/5","Incheon","Coastal",84,51,24,43,16,11,2015
"2015/12/6","Incheon","Coastal",83,55,19,35,18,8,2015
"2015/12/7","Incheon","Coastal",84,66,18,59,17,13,2015
"2015/12/8","Incheon","Coastal",134,77,14,76,21,15,2015
"2015/12/9","Incheon","Coastal",150,96,7,94,24,28,2015
"2015/12/10","Incheon","Coastal",170,76,8,83,20,23,2015
"2015/12/11","Incheon","Coastal",158,60,21,59,16,12,2015
"2015/12/12","Incheon","Coastal",120,NA,NA,NA,NA,NA,2015
"2015/12/15","Incheon","Coastal",148,67,23,43,15,12,2015
"2015/12/16","Incheon","Coastal",139,43,22,28,14,7,2015
"2015/12/17","Incheon","Coastal",69,29,18,26,10,7,2015
"2015/12/18","Incheon","Coastal",57,60,9,59,16,15,2015
"2015/12/19","Incheon","Coastal",115,91,7,73,21,21,2015
"2015/12/20","Incheon","Coastal",165,81,13,68,20,19,2015
"2015/12/21","Incheon","Coastal",160,77,7,64,16,17,2015
"2015/12/22","Incheon","Coastal",159,90,4,67,18,21,2015
"2015/12/23","Incheon","Coastal",170,82,17,61,25,17,2015
"2015/12/24","Incheon","Coastal",157,95,22,47,27,15,2015
"2015/12/25","Incheon","Coastal",175,42,25,36,19,8,2015
"2015/12/26","Incheon","Coastal",66,77,22,41,19,14,2015
"2015/12/27","Incheon","Coastal",139,40,20,24,21,8,2015
"2015/12/28","Incheon","Coastal",73,82,18,38,20,10,2015
"2015/12/29","Incheon","Coastal",76,69,14,67,27,17,2015
"2015/12/30","Incheon","Coastal",142,68,11,65,16,16,2015
"2015/12/31","Incheon","Coastal",152,NA,NA,NA,NA,NA,2015
"2015/7/2","Incheon","Coastal",93,63,65,32,13,8,2015
"2015/7/3","Incheon","Coastal",144,51,44,33,13,6,2015
"2015/7/4","Incheon","Coastal",109,46,91,40,23,6,2015
"2015/7/5","Incheon","Coastal",104,43,59,31,19,6,2015
"2015/7/6","Incheon","Coastal",101,39,46,37,20,5,2015
"2015/7/7","Incheon","Coastal",75,59,62,48,19,6,2015
"2015/7/8","Incheon","Coastal",102,33,40,35,8,5,2015
"2015/7/9","Incheon","Coastal",41,28,36,28,8,5,2015
"2015/7/10","Incheon","Coastal",38,39,68,41,15,6,2015
"2015/7/11","Incheon","Coastal",73,52,59,51,24,7,2015
"2015/7/12","Incheon","Coastal",117,27,26,19,11,6,2015
"2015/7/13","Incheon","Coastal",54,38,53,19,10,6,2015
"2015/7/14","Incheon","Coastal",81,71,74,36,20,8,2015
"2015/7/15","Incheon","Coastal",151,77,87,52,26,9,2015
"2015/7/16","Incheon","Coastal",162,43,25,33,9,5,2015
"2015/7/17","Incheon","Coastal",53,32,39,33,13,6,2015
"2015/7/18","Incheon","Coastal",52,38,36,34,17,10,2015
"2015/7/19","Incheon","Coastal",76,58,41,38,11,11,2015
"2015/7/20","Incheon","Coastal",97,54,23,41,12,12,2015
"2015/7/21","Incheon","Coastal",93,45,34,34,22,11,2015
"2015/7/22","Incheon","Coastal",85,43,29,37,21,12,2015
"2015/7/23","Incheon","Coastal",84,46,47,39,19,11,2015
"2015/7/24","Incheon","Coastal",105,30,24,27,10,11,2015
"2015/7/25","Incheon","Coastal",63,36,27,20,10,9,2015
"2015/7/26","Incheon","Coastal",75,31,25,17,11,8,2015
"2015/7/27","Incheon","Coastal",63,37,26,23,13,8,2015
"2015/7/28","Incheon","Coastal",79,41,41,28,18,9,2015
"2015/7/29","Incheon","Coastal",86,41,47,34,14,12,2015
"2015/7/30","Incheon","Coastal",107,66,74,32,15,12,2015
"2015/7/31","Incheon","Coastal",155,58,85,33,16,10,2015
"2015/8/1","Incheon","Coastal",144,55,86,27,17,10,2015
"2015/8/2","Incheon","Coastal",125,42,79,22,11,9,2015
"2015/8/3","Incheon","Coastal",93,37,68,20,9,8,2015
"2015/8/4","Incheon","Coastal",77,38,65,18,9,8,2015
"2015/8/5","Incheon","Coastal",77,47,77,26,15,8,2015
"2015/8/6","Incheon","Coastal",94,41,64,29,15,8,2015
"2015/8/7","Incheon","Coastal",88,50,78,44,16,9,2015
"2015/8/8","Incheon","Coastal",110,45,59,43,19,9,2015
"2015/8/9","Incheon","Coastal",99,28,60,24,13,7,2015
"2015/8/10","Incheon","Coastal",66,40,53,29,15,7,2015
"2015/8/11","Incheon","Coastal",84,76,77,38,22,15,2015
"2015/8/12","Incheon","Coastal",157,68,86,40,12,14,2015
"2015/8/13","Incheon","Coastal",149,56,66,35,18,13,2015
"2015/8/14","Incheon","Coastal",112,50,76,38,19,13,2015
"2015/8/15","Incheon","Coastal",101,71,86,37,22,17,2015
"2015/8/16","Incheon","Coastal",153,79,87,53,22,18,2015
"2015/8/17","Incheon","Coastal",157,38,47,58,17,11,2015
"2015/8/18","Incheon","Coastal",80,36,72,40,13,10,2015
"2015/8/19","Incheon","Coastal",69,57,73,54,20,11,2015
"2015/8/20","Incheon","Coastal",124,55,79,48,22,10,2015
"2015/8/21","Incheon","Coastal",122,34,45,33,15,7,2015
"2015/8/22","Incheon","Coastal",76,47,64,32,19,10,2015
"2015/8/23","Incheon","Coastal",97,51,79,35,19,14,2015
"2015/8/24","Incheon","Coastal",115,50,44,37,12,13,2015
"2015/8/25","Incheon","Coastal",104,21,28,21,13,8,2015
"2015/8/26","Incheon","Coastal",33,21,33,28,13,7,2015
"2015/8/27","Incheon","Coastal",40,35,48,35,15,8,2015
"2015/8/28","Incheon","Coastal",65,45,57,47,22,10,2015
"2015/8/29","Incheon","Coastal",88,52,76,46,23,9,2015
"2015/8/30","Incheon","Coastal",95,51,67,35,14,9,2015
"2015/8/31","Incheon","Coastal",101,56,64,51,15,11,2015
"2015/9/1","Incheon","Coastal",109,45,44,42,10,10,2015
"2015/9/2","Incheon","Coastal",87,39,50,35,12,9,2015
"2015/9/3","Incheon","Coastal",75,41,56,38,14,10,2015
"2015/9/4","Incheon","Coastal",79,50,58,40,20,10,2015
"2015/9/5","Incheon","Coastal",89,53,48,42,17,12,2015
"2015/9/6","Incheon","Coastal",99,30,35,25,11,9,2015
"2015/9/7","Incheon","Coastal",53,30,25,29,13,7,2015
"2015/9/8","Incheon","Coastal",50,27,30,46,9,5,2015
"2015/9/9","Incheon","Coastal",49,36,39,34,13,5,2015
"2015/9/10","Incheon","Coastal",52,49,39,35,14,7,2015
"2015/9/11","Incheon","Coastal",64,60,39,37,20,12,2015
"2015/9/12","Incheon","Coastal",103,39,39,37,13,9,2015
"2015/9/13","Incheon","Coastal",69,41,42,28,9,9,2015
"2015/9/14","Incheon","Coastal",63,55,59,47,16,18,2015
"2015/9/15","Incheon","Coastal",86,55,47,54,14,15,2015
"2015/9/16","Incheon","Coastal",94,42,36,44,9,6,2015
"2015/9/17","Incheon","Coastal",64,41,30,40,11,6,2015
"2015/9/18","Incheon","Coastal",64,38,41,42,14,6,2015
"2015/9/19","Incheon","Coastal",64,48,40,45,16,8,2015
"2015/9/20","Incheon","Coastal",90,57,58,38,17,15,2015
"2015/9/21","Incheon","Coastal",137,60,48,57,22,21,2015
"2015/9/22","Incheon","Coastal",134,57,82,63,17,17,2015
"2015/9/23","Incheon","Coastal",126,69,46,67,14,11,2015
"2015/9/24","Incheon","Coastal",141,63,41,61,20,12,2015
"2015/9/25","Incheon","Coastal",130,58,76,55,19,20,2015
"2015/9/26","Incheon","Coastal",122,63,47,46,16,40,2015
"2015/9/27","Incheon","Coastal",132,50,43,32,17,24,2015
"2015/9/28","Incheon","Coastal",77,51,40,45,15,28,2015
"2015/9/29","Incheon","Coastal",79,42,36,27,13,18,2015
"2015/9/30","Incheon","Coastal",65,31,29,34,10,17,2015
"2015/10/1","Incheon","Coastal",60,33,24,34,9,9,2015
"2015/4/2","Incheon","Coastal",103,45,37,31,9,6,2015
"2015/4/3","Incheon","Coastal",60,45,30,30,13,9,2015
"2015/4/4","Incheon","Coastal",78,43,32,45,15,8,2015
"2015/4/5","Incheon","Coastal",57,36,24,34,8,7,2015
"2015/4/6","Incheon","Coastal",55,64,31,39,18,10,2015
"2015/4/7","Incheon","Coastal",84,61,28,36,10,7,2015
"2015/4/8","Incheon","Coastal",74,48,38,40,12,7,2015
"2015/4/9","Incheon","Coastal",74,60,43,60,18,9,2015
"2015/4/10","Incheon","Coastal",100,69,49,62,18,9,2015
"2015/4/11","Incheon","Coastal",109,84,57,63,30,11,2015
"2015/4/12","Incheon","Coastal",134,66,48,53,16,9,2015
"2015/4/13","Incheon","Coastal",122,46,42,38,8,5,2015
"2015/4/14","Incheon","Coastal",65,43,39,49,7,7,2015
"2015/4/15","Incheon","Coastal",101,49,48,44,14,8,2015
"2015/4/16","Incheon","Coastal",114,79,45,44,18,8,2015
"2015/4/17","Incheon","Coastal",142,72,41,43,15,6,2015
"2015/4/18","Incheon","Coastal",85,71,38,68,26,9,2015
"2015/4/19","Incheon","Coastal",117,49,27,47,11,9,2015
"2015/4/20","Incheon","Coastal",96,45,43,41,9,6,2015
"2015/4/21","Incheon","Coastal",67,59,49,55,20,9,2015
"2015/4/22","Incheon","Coastal",116,76,64,50,26,9,2015
"2015/4/23","Incheon","Coastal",156,79,59,59,27,10,2015
"2015/4/24","Incheon","Coastal",156,84,81,55,23,8,2015
"2015/4/25","Incheon","Coastal",148,73,51,54,30,8,2015
"2015/4/26","Incheon","Coastal",125,60,79,47,20,8,2015
"2015/4/27","Incheon","Coastal",121,72,91,54,32,8,2015
"2015/4/28","Incheon","Coastal",146,67,47,71,27,10,2015
"2015/4/29","Incheon","Coastal",132,65,34,53,15,8,2015
"2015/4/30","Incheon","Coastal",129,58,55,52,21,8,2015
"2015/5/1","Incheon","Coastal",106,60,54,52,30,8,2015
"2015/5/2","Incheon","Coastal",128,62,58,49,29,8,2015
"2015/5/3","Incheon","Coastal",136,49,42,34,11,8,2015
"2015/5/4","Incheon","Coastal",112,60,44,36,14,6,2015
"2015/5/5","Incheon","Coastal",77,53,50,32,13,6,2015
"2015/5/6","Incheon","Coastal",68,58,49,46,24,7,2015
"2015/5/7","Incheon","Coastal",86,61,50,56,27,7,2015
"2015/5/8","Incheon","Coastal",110,65,50,47,27,7,2015
"2015/5/9","Incheon","Coastal",138,53,48,39,22,6,2015
"2015/5/10","Incheon","Coastal",97,54,51,37,17,7,2015
"2015/5/11","Incheon","Coastal",94,58,39,48,11,7,2015
"2015/5/12","Incheon","Coastal",99,59,47,25,10,7,2015
"2015/5/13","Incheon","Coastal",96,72,63,34,13,7,2015
"2015/5/14","Incheon","Coastal",108,61,61,35,16,6,2015
"2015/5/15","Incheon","Coastal",108,88,63,47,18,9,2015
"2015/5/16","Incheon","Coastal",164,61,70,48,23,8,2015
"2015/5/17","Incheon","Coastal",106,70,85,37,25,8,2015
"2015/5/18","Incheon","Coastal",143,67,54,61,21,9,2015
"2015/5/19","Incheon","Coastal",134,49,47,39,12,8,2015
"2015/5/20","Incheon","Coastal",113,53,45,34,14,6,2015
"2015/5/21","Incheon","Coastal",88,53,55,43,16,9,2015
"2015/5/22","Incheon","Coastal",86,61,60,48,28,11,2015
"2015/5/23","Incheon","Coastal",117,59,55,50,35,11,2015
"2015/5/24","Incheon","Coastal",107,50,54,44,21,10,2015
"2015/5/25","Incheon","Coastal",83,52,45,34,23,9,2015
"2015/5/26","Incheon","Coastal",105,53,46,41,29,10,2015
"2015/5/27","Incheon","Coastal",113,63,56,62,34,11,2015
"2015/5/28","Incheon","Coastal",110,66,84,75,34,12,2015
"2015/5/29","Incheon","Coastal",113,70,40,64,32,10,2015
"2015/5/30","Incheon","Coastal",122,51,39,41,22,5,2015
"2015/5/31","Incheon","Coastal",92,69,84,36,23,7,2015
"2015/6/1","Incheon","Coastal",151,61,62,52,29,7,2015
"2015/6/2","Incheon","Coastal",128,63,71,57,27,7,2015
"2015/6/3","Incheon","Coastal",118,57,42,37,12,6,2015
"2015/6/4","Incheon","Coastal",74,61,81,59,31,8,2015
"2015/6/5","Incheon","Coastal",100,53,54,50,21,7,2015
"2015/6/6","Incheon","Coastal",105,45,63,41,24,6,2015
"2015/6/7","Incheon","Coastal",90,42,72,30,19,5,2015
"2015/6/8","Incheon","Coastal",83,50,61,41,17,6,2015
"2015/6/9","Incheon","Coastal",101,53,49,33,15,6,2015
"2015/6/10","Incheon","Coastal",113,67,87,49,27,7,2015
"2015/6/11","Incheon","Coastal",140,66,49,49,18,8,2015
"2015/6/12","Incheon","Coastal",122,54,70,37,13,10,2015
"2015/6/13","Incheon","Coastal",114,81,76,40,21,8,2015
"2015/6/14","Incheon","Coastal",145,49,79,31,11,7,2015
"2015/6/15","Incheon","Coastal",88,55,58,49,15,9,2015
"2015/6/16","Incheon","Coastal",106,62,45,44,22,9,2015
"2015/6/17","Incheon","Coastal",130,70,70,50,25,9,2015
"2015/6/18","Incheon","Coastal",157,61,67,46,20,8,2015
"2015/6/19","Incheon","Coastal",127,42,57,42,15,7,2015
"2015/6/20","Incheon","Coastal",78,59,44,44,16,9,2015
"2015/6/21","Incheon","Coastal",133,49,60,35,12,8,2015
"2015/6/22","Incheon","Coastal",110,45,47,41,23,8,2015
"2015/6/23","Incheon","Coastal",94,49,63,42,24,7,2015
"2015/6/24","Incheon","Coastal",105,53,83,47,21,8,2015
"2015/6/25","Incheon","Coastal",114,56,42,44,19,7,2015
"2015/6/26","Incheon","Coastal",120,50,39,31,12,6,2015
"2015/6/27","Incheon","Coastal",60,36,49,39,15,6,2015
"2015/6/28","Incheon","Coastal",53,35,44,32,17,7,2015
"2015/6/29","Incheon","Coastal",71,36,47,37,14,6,2015
"2015/6/30","Incheon","Coastal",72,50,53,40,21,7,2015
"2015/7/1","Incheon","Coastal",101,48,61,32,13,6,2015
"2015/1/4","Incheon","Coastal",55,56,NA,60,19,15,2015
"2015/1/5","Incheon","Coastal",83,80,NA,76,26,25,2015
"2015/1/6","Incheon","Coastal",148,54,NA,32,16,8,2015
"2015/1/7","Incheon","Coastal",61,51,NA,63,33,7,2015
"2015/1/8","Incheon","Coastal",62,52,NA,67,45,10,2015
"2015/1/9","Incheon","Coastal",82,56,17,70,19,16,2015
"2015/1/10","Incheon","Coastal",92,50,21,52,22,13,2015
"2015/1/11","Incheon","Coastal",72,52,24,33,16,10,2015
"2015/1/12","Incheon","Coastal",82,58,23,48,20,10,2015
"2015/1/13","Incheon","Coastal",92,78,13,81,23,19,2015
"2015/1/14","Incheon","Coastal",132,82,12,72,26,17,2015
"2015/1/15","Incheon","Coastal",144,75,19,59,27,15,2015
"2015/1/16","Incheon","Coastal",139,78,22,45,19,15,2015
"2015/1/17","Incheon","Coastal",139,40,25,29,14,7,2015
"2015/1/18","Incheon","Coastal",77,41,21,39,13,11,2015
"2015/1/19","Incheon","Coastal",86,62,23,36,15,12,2015
"2015/1/20","Incheon","Coastal",122,62,13,58,17,13,2015
